timestamp,ratio_boca,ratio_sonrisa,ratio_curvatura,ratio_cejas,ratio_ojos,ratio_aspecto_ojos,ratio_tension_parpados,ratio_grosor_labios,ratio_compresion_boca,ratio_nariz_boca,ratio_dist_cejas,clase_auto,clase_manual
2025-12-10 22:09:36.578871,0.018245828561018314,1.1453182292069948,-0.006842185710381868,0.19408156016779377,0.07880431898888707,3.351003353720264,-0.03763202140710027,0.10531620163058518,0.43875432507782186,0.2798695435077703,1.0877808134283664,0,0
2025-12-10 22:09:36.998156,0.018722058217982493,1.1549134060257054,-0.004540766091864998,0.19020168256563608,0.08058044772110824,3.255969757562238,-0.03859651178085248,0.11388708995916197,0.43676410864211146,0.28114036153093397,1.0825704424593339,0,0
2025-12-10 22:09:37.334113,0.01824184365766741,1.1556049550744942,-0.0022802304572084263,0.1931322648997019,0.07583015179052194,3.419655669519371,-0.03648368731533482,0.11438105639176709,0.44351508191457845,0.2846159591139566,1.0787394103895713,0,0
2025-12-10 22:09:37.734538,0.018320888262166143,1.1573459039044478,-0.006870333098312305,0.1897480279095395,0.08237147563266535,3.163665537186156,-0.04007694307348844,0.11466892288145171,0.4363007124170416,0.2810208710139902,1.0876846126357456,0,0
2025-12-10 22:09:38.482616,0.013631576526494627,1.1491138470369058,0.011359647105412188,0.20245015082708107,0.06505616935665863,3.3551735520177335,-0.03180701189515413,0.11934408756888826,0.3690329583640483,0.2988972936812855,0.9015180839450168,3,0
2025-12-10 22:09:39.191885,0.02287314888938348,1.1656189467863731,0.013457380675878403,0.1976973775712841,0.05690075911646619,4.073008195143614,-0.02803620974141334,0.11594356835130748,0.3844720248946517,0.2918860083967872,0.9598025962794928,2,0
2025-12-10 22:09:39.734806,0.027025159718252884,1.1577690549282083,0.01777163555778524,0.20349393823603598,0.055714076116787005,3.56992534734074,-0.027768180559039436,0.11348917539544143,0.36604824087360943,0.30404034223367327,0.827789163572983,2,0
2025-12-10 22:09:40.235660,0.027078448200863,1.1624277029575039,0.015795761450503418,0.20184097731520087,0.05876383082247516,3.4124973733334585,-0.02933498555093492,0.11480099062318926,0.3617504566345818,0.30268657554402467,0.8361985761413733,2,0
2025-12-10 22:09:40.753002,0.02653205497765872,1.1528621602789841,0.03095406414060184,0.20247256241233658,0.053248041563865735,4.280424624677805,-0.02653205497765872,0.110550229073578,0.4113419381323574,0.2930355117261193,0.9596676846282924,2,0
2025-12-10 22:09:41.261248,0.01854078591978247,1.146954513671274,0.038222809364613905,0.22687114316611207,0.047216411568052466,4.789002542667322,-0.023608205784026233,0.11782155763282014,0.4325352341870158,0.2951934875697594,0.9608644386887943,3,0
2025-12-10 22:09:41.748868,0.023301663596517093,1.1490802522350139,0.0274189932410343,0.21377177257671692,0.048097199781677195,4.611659493875402,-0.023991619085905014,0.11673129063745602,0.4001931245178384,0.2967701992409557,0.9294751123867216,3,0
2025-12-10 22:09:42.139107,0.023132954363284136,1.1573754344527332,0.024952100822304018,0.21656273928922107,0.05236982215553981,4.346967438196666,-0.026086287223317836,0.1202757155891444,0.41134550054266567,0.295574269081682,0.9564789673504275,2,0
2025-12-10 22:09:42.554351,0.02293762696886992,1.1756018920840088,0.026990632502256893,0.21649844474850843,0.051927627840583954,4.415368653087192,-0.025866022814662853,0.1178644659828322,0.4028803352139372,0.2913964210955984,0.970297701304068,2,0
2025-12-10 22:09:43.015946,0.02242004212816105,1.1478992996610986,0.01099233002952553,0.19440467739539072,0.06233418371787506,3.815726224085661,-0.03077852408267148,0.11027958310173105,0.4182866847081755,0.283693865882199,0.9912229607664972,3,0
2025-12-10 22:09:43.425832,0.0176127731877548,1.1513307920152667,0.0088063865938774,0.19720400441147318,0.06265734525769816,3.834497432196935,-0.0308223530785709,0.11462963611047014,0.41008837661816994,0.28490605213748516,0.99547232014559,2,0
2025-12-10 22:09:43.898704,0.017857142857142856,1.140175425099138,0.020089285714285716,0.19724457714355767,0.06766627107972746,3.176550339612495,-0.033482142857142856,0.1169696156616725,0.37523908194969374,0.2984109624717659,0.893571143085486,3,0
2025-12-10 22:09:44.395235,0.017610212658194745,1.1666412330443652,0.015408936075920402,0.20570379680521209,0.06456944589431458,3.3234841846752246,-0.03191851044297798,0.1153521491555641,0.3654384330997617,0.2919552380003963,0.8826652477825185,2,0
2025-12-10 22:09:44.891270,0.013207659493646058,1.1481270278376012,0.017610212658194745,0.21227943589910975,0.066730575716059,3.2820831018140506,-0.03301914873411515,0.11198960756074744,0.3830474265097598,0.2919552380003963,0.913410427526224,3,0
2025-12-10 22:09:45.319013,0.013858845832101058,1.1604053984769227,0.01533893149969979,0.21018896135604392,0.06608928595346235,3.3703920055167087,-0.03286913892792812,0.11467177044519056,0.3856894634800234,0.28636389983906085,0.9180060145418671,2,0
2025-12-10 22:09:45.705458,0.013203053955519097,1.1625672023586422,0.013203053955519097,0.20913041532293603,0.06878188489779238,3.223329951985785,-0.034107889385091,0.11097610795753086,0.3784875467248808,0.285370282832892,0.9218740843853409,2,0
2025-12-10 22:09:46.104909,0.00984440815048768,1.1585365853658536,0.013207659493646058,0.2107109687786371,0.06662271857233974,3.4055525552170103,-0.03301914873411515,0.11085778505612001,0.3874246784802844,0.2869698453593528,0.9345968153885013,2,0
2025-12-10 22:09:46.514058,0.02608473768757222,1.1608997558207725,0.015216096984417128,0.20671488049224895,0.04220854764326293,5.52749208370183,-0.020650417335994674,0.117381319594075,0.4130083467198935,0.28774844104481934,0.9868821516949167,2,0
2025-12-10 22:09:47.995848,0.02367951532826878,1.1588155520213548,-0.013931805084376381,0.19136164809404257,0.07835031188333741,3.4007426129106375,-0.03715148022500368,0.10698885509117527,0.44273533708706914,0.2733749745525412,1.0995147530162228,1,1
2025-12-10 22:09:50.982608,0.0635364875162425,1.1329863857368865,-0.05884823492763704,0.18699981636088836,0.05597860625782927,4.510012044212202,-0.026029026987224077,0.0910058634380896,0.572544650703489,0.23903162819101267,1.0319685152142204,1,1
2025-12-10 22:09:51.430490,0.06294275052889559,1.1420070721681337,-0.05605606616635937,0.18721869652524034,0.05388382782968599,4.6077971330128555,-0.024664669113198125,0.09883090226024735,0.5680446381315513,0.23993677432557023,1.0223249560372432,3,1
2025-12-10 22:09:51.766495,0.06299344438632593,1.1364898828203407,-0.05161311643268645,0.18736948176786472,0.05487228916758462,4.475186671249059,-0.025806558216343225,0.0991590741785611,0.5497689935037705,0.24597472578359544,1.0182739617679635,3,1
2025-12-10 22:09:52.130653,0.06303917373835694,1.144535158180524,-0.056141939531665463,0.19038742343567536,0.05554044964503677,4.466085382016907,-0.025825292184566112,0.09898230321921116,0.5587361354248641,0.24116536367658492,1.0316927302533816,1,1
2025-12-10 22:09:52.601045,0.05816023871419476,1.1353646897398875,-0.05352824020415134,0.18779952597052124,0.053054840650453454,4.625959751901592,-0.02453377676023603,0.09830641886730826,0.5535746321418423,0.24167110816038626,1.0175157791530103,3,1
2025-12-10 22:09:53.390814,0.05823743872717701,1.1461856204081768,-0.051517734258656585,0.18777711708294426,0.05328220743828481,4.629137175515235,-0.024638916384574886,0.09897582602918273,0.5516709578111463,0.24256889320157207,1.022190523952371,3,1
2025-12-10 22:09:54.293835,0.04947731984708375,1.131677373239616,-0.04497938167916704,0.18936785201033998,0.05281658964803197,4.691810377695004,-0.024738659923541875,0.09912738215672108,0.5406701293015407,0.2543379437315364,1.0222300508829003,3,1
2025-12-10 22:09:55.027562,0.06823339625739919,1.1456055267208507,-0.04959888716102331,0.18885105462736373,0.05427474737088157,4.342045986463734,-0.025926691015989455,0.10817514325396076,0.526838357470108,0.25914889668394747,0.9622758808669285,3,1
2025-12-10 22:09:55.528877,0.07238297251652115,1.1494206728659786,-0.04489001392432335,0.18390004956543252,0.05770831462242869,4.066591656905431,-0.028056258702702095,0.10325513126074766,0.5161570846362095,0.2695527954323746,0.9453905141164471,1,1
2025-12-10 22:09:56.067175,0.07109205742768927,1.1451010236628074,-0.04878060771743422,0.1807503295569033,0.0562513952104113,4.387738158043316,-0.026607604209509573,0.09797713640647757,0.5516757344922214,0.25114371193297746,1.0129932669562625,1,1
2025-12-10 22:09:56.699917,0.03949762527666822,1.1357298767493864,-0.02398980669599197,0.17841286381147928,0.06458683972966797,3.5023295923188087,-0.031622927008353056,0.10819838327304514,0.4712542737638512,0.27727893688330413,0.9142800831633381,1,1
2025-12-10 22:09:57.472011,0.04036794207310804,1.1339634491928987,-0.03789209430489176,0.18384957296779642,0.054503014065093565,4.46794765050937,-0.025632887323897367,0.10292509405284439,0.5227913645143832,0.2585092561051499,0.9951092645185671,3,1
2025-12-10 22:09:58.328428,0.06756756756756757,1.1387883292803653,-0.009009009009009009,0.19257419706877008,0.06338318834173638,3.660630553770771,-0.03153153153153153,0.11442231644590713,0.5181942512598876,0.296009182118051,0.9297738134670571,3,1
2025-12-10 22:09:58.710979,0.06210212091711623,1.1492280529369758,-0.0022179328898970082,0.19453276475072534,0.04919450534557842,4.600080863501384,-0.02439726178886709,0.11125608209928227,0.5061748540001387,0.29147073765543463,0.9360622785284948,3,1
2025-12-10 22:09:59.158636,0.06332274471281692,1.155116730254641,0.0,0.20234201451799225,0.036647868326810946,6.477068215768864,-0.018046235031702832,0.11315453994435931,0.5287962588855537,0.2983138352383365,0.9672533669732174,1,1
2025-12-10 22:09:59.494428,0.06784638954499869,1.139206089141,-0.0135392241004315,0.19468912609892397,0.04348216612116641,5.47384622093281,-0.02143710482568321,0.10848711658165597,0.5512605747523117,0.2879024254402021,0.9713600457675593,3,1
2025-12-10 22:09:59.784503,0.06819522362896535,1.1442104035537128,-0.004536278798246263,0.2015953731924091,0.04322026979727485,5.374472092161186,-0.021547324291669747,0.10904490608510252,0.5362219255231956,0.2869138961373953,0.9680253148158318,3,1
2025-12-10 22:10:00.052701,0.049831795231542395,1.1401030519936746,0.0,0.2092133087558411,0.04072896547384277,5.678951830237175,-0.020302014410665686,0.11315453994435931,0.515582545560246,0.289264808156107,0.9688828469413054,3,1
2025-12-10 22:10:00.329095,0.05410108811441323,1.1501472751634947,-0.0022464254115354574,0.20877800634274607,0.03845350796567891,6.049360594809297,-0.019094615998051387,0.11716125444878546,0.5179265203680977,0.2918734307977635,0.9734567717134811,1,1
2025-12-10 22:10:00.554757,0.05430702088159942,1.1514692428965483,-0.0022549763042697506,0.21065910279179476,0.03859987909386476,6.055241598051532,-0.019167298586292878,0.11420316448654892,0.5116163072117058,0.28821803139009233,0.97021649375141,1,1
2025-12-10 22:10:00.784981,0.04614114280142964,1.157105691404671,-0.006886822962931863,0.20258662781458064,0.0437436879789451,5.150107142925475,-0.0218082727159509,0.11437849177619994,0.48382348041652634,0.28565267779879566,0.9391813197851571,1,1
2025-12-10 22:10:01.021086,0.05542509855728811,1.1459896680008954,-0.027335490222353355,0.193412477562548,0.05289858021228623,4.358585484180908,-0.026196511463088632,0.1177559866717915,0.5033203712079378,0.28296217017229003,0.946238437203162,3,1
2025-12-10 22:10:01.494494,0.05093667861288579,1.1611682331379556,-0.0341693627779417,0.20529874398801726,0.04484130219120888,5.325945606635216,-0.02164059642602974,0.10748885587380846,0.5244647813758002,0.26917076814917545,0.9916940957904081,1,1
2025-12-10 22:10:01.796619,0.06328797357491593,1.1331895775803476,-0.03607265133540432,0.20652013356466264,0.04004864254952586,6.0104261500650065,-0.019163596021933547,0.106064875872788,0.539773019116886,0.2616698872374365,1.001178550792034,3,1
2025-12-10 22:10:02.021535,0.06397846591324256,1.1428585257373454,-0.047501587452024506,0.20644947533465552,0.04668353215942711,5.234300796345682,-0.022619803548583096,0.10689652557669162,0.5415541891711719,0.2608218294868359,1.0095834356274767,3,1
2025-12-10 22:10:02.251030,0.055380286450333154,1.1509864629049478,-0.052350662302413385,0.19706079428725617,0.05786958301397857,4.283261839620279,-0.027313389027346115,0.10921255609732057,0.5183350782222343,0.2587836766375425,1.0178793715953591,1,1
2025-12-10 22:10:02.545160,0.055040863485459425,1.1363364519224135,-0.06334063552195364,0.19046674288471238,0.06477856324553845,3.8928519521790634,-0.030539234983799075,0.10492159950523496,0.5247053870009444,0.24566526936654043,1.0212769314601235,1,1
2025-12-10 22:10:02.848752,0.05982506858781624,1.1337506890846858,-0.06140361247152011,0.19862548137917238,0.055288300328578205,4.576642899600251,-0.025016286562471155,0.09954511591492693,0.5422543337777724,0.2458842874816777,1.0409017369215545,1,1
2025-12-10 22:10:03.067651,0.05998848886263762,1.1553187755685361,-0.061571344752685685,0.19558421114199548,0.057611108464612176,4.488731119230229,-0.02622483202429205,0.10325641953329173,0.5392217338097152,0.25043890485278253,1.0527541897879837,1,1
2025-12-10 22:10:03.255903,0.06496109183778959,1.155391278349111,-0.06430819997249634,0.2019781096582668,0.057829320451944985,4.5109770963276095,-0.026412296417275282,0.10565747334134495,0.5469862802671775,0.25222913089633253,1.0662824507414779,1,1
2025-12-10 22:10:03.533847,0.05593418754980328,1.1553187755685361,-0.059770904628081295,0.20078038640995582,0.05807748983749013,4.488731119230229,-0.026437130893189806,0.1066244977479603,0.5429448722853718,0.25085029978363094,1.0672850355005865,1,1
2025-12-10 22:10:03.799243,0.06047411593245552,1.1553187755685361,-0.0574720236808474,0.20442898079898322,0.05788369515845395,4.432648320557931,-0.026437130893189806,0.10495999381977719,0.5429448722853718,0.25477951623620304,1.0589834446050486,1,1
2025-12-10 22:10:03.979946,0.05536438470300116,1.1347373555053968,-0.062069785575315194,0.20720434529100812,0.05649700503485713,4.585902988983488,-0.025287690419572857,0.10495999381977719,0.5442670433920997,0.2492538819137021,1.0688288430126922,1,1
2025-12-10 22:10:04.180514,0.06218150231513947,1.1461055489501955,-0.06058910839093652,0.20127247361661282,0.06407045252391104,4.136588171728388,-0.0291293790341041,0.10639679091071925,0.5464162184751368,0.2526421410657146,1.0826678190446943,1,1
2025-12-10 22:10:04.381348,0.05649529877517558,1.1578809794547382,-0.05804856191345286,0.20464634475838053,0.06185625807319225,4.262069769169283,-0.027863309718457373,0.10601291392690926,0.5352568469171252,0.2501386543376375,1.0787615803951494,1,1
2025-12-10 22:10:06.917778,0.022270665491056666,1.156606431161402,0.0,0.20110131133534093,0.05746289821795293,4.172289087236737,-0.02783833186382083,0.11278967630321506,0.43434078723098907,0.27482470265109776,1.0083472665207218,0,2
2025-12-10 22:10:09.462984,0.009344366198683415,1.1361294110457638,-0.014016549298025123,0.19339787457930752,0.06557531367976142,3.8712262788091523,-0.03153723592055653,0.10787267362503852,0.4793259110119902,0.25421433208954936,1.0609045413015266,1,2
2025-12-10 22:10:09.785224,0.009344366198683415,1.1495201599060534,-0.014016549298025123,0.19986599710541028,0.05878897043708944,4.241124359587115,-0.028033098596050247,0.09914797798317239,0.4700364813738499,0.2546658328132706,1.0655548396728072,1,2
2025-12-10 22:10:10.055249,0.009339983693803703,1.1484000781438286,-0.011674979617254628,0.19977226001409995,0.0566203145143462,4.396233597876862,-0.026852453119685645,0.09910147761192345,0.47397541548078914,0.253614635503966,1.0515780585961414,1,2
2025-12-10 22:10:10.303465,0.009292279870493636,1.1378764244793258,-0.011615349838117045,0.19991901739797371,0.05764613495513588,4.338572764199838,-0.027876839611480905,0.10265083980087904,0.467416456226135,0.2534787468145101,1.0564325104887131,1,2
2025-12-10 22:10:10.600156,0.004624775053521548,1.1258546332230428,-0.01156193763380387,0.20099416475660398,0.05966435495341533,4.210006279000488,-0.028904844084509673,0.10342645330100461,0.4652670811657849,0.2523131462254108,1.0505978433150909,1,2
2025-12-10 22:10:10.888496,0.009240068653965148,1.1360301145305411,-0.011550085817456436,0.2029925103172679,0.060149162021970334,4.135326662220862,-0.02887521454364109,0.10788235441787097,0.4744934950460141,0.25548326446871217,1.0550888019195188,1,2
2025-12-10 22:10:11.175024,0.010389084728188357,1.1466396201700102,-0.009292279870493636,0.20532305349208932,0.05993998390229223,4.141570254703201,-0.02903837459529261,0.10727138174909144,0.4766541057573595,0.2590779730038972,1.0518146629835194,3,2
2025-12-10 22:10:11.430882,0.009287569615674313,1.1376708508316344,-0.009287569615674313,0.2018203346019859,0.059909600336366456,4.170590955001504,-0.02902365504898223,0.10316354018577413,0.47179573847053186,0.25933026314615415,1.0512814983399228,3,2
2025-12-10 22:10:11.722069,0.013860102980947723,1.1497359768310342,-0.006930051490473862,0.2083614242735197,0.052864834721066095,4.719407700946363,-0.02541018879840416,0.10260325422660838,0.4653179677373881,0.25482096635009344,1.0469654274091231,3,2
2025-12-10 22:10:12.057198,0.013995941765246817,1.1509749969298129,-0.009330627843497879,0.20840101801090125,0.05338294738520383,4.676969738810543,-0.025659226569619165,0.09918988793728803,0.47451081969820763,0.2583874350917056,1.057792418857769,1,2
2025-12-10 22:10:12.328643,0.009350900435711925,1.1506011327384944,-0.011688625544639905,0.21119881285587216,0.05099908775776025,4.910909538517307,-0.024546113643743803,0.09998482793628057,0.4721047288531062,0.2578655620200475,1.0522671757056092,1,2
2025-12-10 22:10:12.622527,0.009328597680757684,1.1396218170774817,-0.016325045941325944,0.20556745542151625,0.05348984018153627,4.695872186771833,-0.025653643622083628,0.10435198333914178,0.4677573202985909,0.25639315684766567,1.046737665849168,3,2
2025-12-10 22:10:12.890279,0.004671826173626547,1.1381748565988434,-0.01401547852087964,0.20921664022777198,0.054341247476515225,4.682030398192044,-0.025695043954946005,0.10909174507606771,0.47240918589719605,0.2579684403725028,1.0522296748148736,3,2
2025-12-10 22:10:13.177493,0.009343652347253094,1.1381748565988434,-0.011679565434066366,0.2105421519945274,0.051274856153492754,4.904506332327209,-0.024527087411539368,0.1054020444790126,0.47312476544115256,0.2600015978419003,1.0576296325154806,3,2
2025-12-10 22:10:13.451618,0.00936483132656693,1.133826693116881,-0.01872966265313386,0.21018493876160396,0.051391079347318465,4.887396478331589,-0.024582682232238192,0.11047341714626309,0.48274320272868665,0.25827181281224865,1.0623203125203504,3,2
2025-12-10 22:10:13.718724,0.009236619120201687,1.135572107749967,-0.01385492868030253,0.20378206476998703,0.05163427058761318,4.801743405657645,-0.024246125190529426,0.10455750972689913,0.4761340531379103,0.25704461175808174,1.0424906804437086,3,2
2025-12-10 22:10:13.964115,0.009307965430261972,1.1559726827130996,-0.013961948145392958,0.20664080526783432,0.05107901822339048,4.843387835998968,-0.024433409254437675,0.10624343065813367,0.48970868300269593,0.2601823988558944,1.0520265905150332,1,2
2025-12-10 22:10:14.223498,0.009314928656652446,1.1457714345346086,-0.01397239298497867,0.20906491969727112,0.052072034204589175,4.801743405657645,-0.02445168772371267,0.10419907828047104,0.4801707939090115,0.2603770395600981,1.0520612965984606,3,2
2025-12-10 22:10:14.480462,0.009307965430261972,1.1455370171788146,-0.01628893950295845,0.20664080526783432,0.05107901822339048,4.93337633852292,-0.024433409254437675,0.10980259140847622,0.48441678345346717,0.2601608544865447,1.0612101151665012,3,2
2025-12-10 22:10:14.800576,0.009357960538700602,1.1457714345346086,-0.014036940808050902,0.20830564959580491,0.05322354310409676,4.771496712063478,-0.025734391481426654,0.1092588002613294,0.48771496220839144,0.25924081362958407,1.061540909532844,3,2
2025-12-10 22:10:15.312390,0.009350900435711925,1.1340045719085103,-0.016364075762495867,0.20531840678674784,0.05457621467880423,4.601376763306062,-0.025714976198207794,0.10917637008019387,0.48202508591123466,0.2602898398685799,1.0561240777439973,3,2
2025-12-10 22:10:15.553159,0.009223251796701947,1.1455370171788146,-0.016140690644228406,0.2034047437953983,0.05591266908963925,4.422130641735532,-0.026516848915518098,0.10317355842319681,0.4800080105383482,0.2589780392015939,1.0417069847510245,1,2
2025-12-10 22:10:15.832598,0.009223251796701947,1.1472727146170627,-0.01383487769505292,0.20476012644632788,0.05802699355752349,4.3181777807582815,-0.02766975539010584,0.10404385351547356,0.4754449873840117,0.25562545551697874,1.0500946596168381,1,2
2025-12-10 22:10:16.114570,0.01384503973393655,1.1385916273835,-0.01384503973393655,0.2041839604846863,0.05823221961056268,4.2864229211898035,-0.0276900794678731,0.1032081444625928,0.4660020907068906,0.2567201392134402,1.0501665195871637,1,2
2025-12-10 22:10:16.361331,0.009272285700214076,1.135572107749967,-0.013908428550321112,0.20639855105535415,0.05752209794222677,4.374017651200938,-0.027816857100642224,0.10372206370313884,0.47338628287088874,0.25709164499233705,1.0556773154255696,1,2
2025-12-10 22:10:16.639371,0.013908428550321112,1.150367994799743,-0.01622649997537463,0.20832726654404338,0.058498832892105786,4.290774847978377,-0.027816857100642224,0.10372206370313884,0.46880093310964166,0.2558345779634978,1.0648403674073323,1,2
2025-12-10 22:10:16.949552,0.023197980364677406,1.1491711095639654,-0.02502224038672608,0.2006644829328905,0.059491392053814034,4.172257272880024,-0.02843436407582509,0.11263705811572575,0.4542668878876579,0.25738071538105745,1.0435918308543044,1,2
2025-12-10 22:10:17.185484,0.02330263689185174,1.1400560641651718,-0.02285011542879214,0.2012428261596796,0.06071128126912173,4.108717819987247,-0.028562644285990178,0.10757698655919444,0.4524092039766398,0.26082651628433445,1.0482999431592452,1,2
2025-12-10 22:10:17.461453,0.018197993008528056,1.1506011327384944,-0.020472742134594064,0.20033900675922434,0.05740555168360558,4.327613391358654,-0.027296989512792084,0.10178360822381928,0.45938669832001927,0.25965509531957476,1.0487555631101704,1,2
2025-12-10 22:10:17.744586,0.023319445457265227,1.1608850252421827,-0.02057993782490043,0.20489925352460667,0.055448231580703604,4.507774238580619,-0.026296587220706102,0.10764389310561556,0.46244831665659225,0.2643391933097069,1.0490560987071915,1,2
2025-12-10 22:10:18.055071,0.02285011542879214,1.1505255540523578,-0.029705150057429786,0.20374744372310852,0.058685747002319856,4.330233384300196,-0.027420138514550572,0.1112351600660806,0.4666349401100494,0.2618436046875551,1.0534869713346984,1,2
2025-12-10 22:10:18.322111,0.022645772948420958,1.1554348037854911,-0.020381195653578862,0.19944316530533834,0.06240845186349574,4.003831931798965,-0.029439504832947244,0.11024041373391337,0.44902633409494236,0.26276770949370637,1.0395865128723079,1,2
2025-12-10 22:10:18.617502,0.02330263689185174,1.1519638819075013,-0.02513512697167136,0.19807211713859546,0.06277102083208974,3.9838306120731044,-0.029705150057429786,0.1112351600660806,0.45759602591124343,0.26616063387892835,1.0437776657615834,1,2
2025-12-10 22:10:19.684941,0.009165252208240474,1.1405772136500991,0.011456565260300594,0.2022321264293365,0.04770560800241929,5.062299292627025,-0.022913130520601187,0.10580495660476036,0.4601148308025569,0.26533368139723007,1.0115465935799703,3,2
2025-12-10 22:10:20.045840,0.013829731584110421,1.1396770449496927,-0.004609910528036807,0.19775554282787586,0.05655171307558353,4.3328772314636845,-0.027659463168220842,0.10643490703555876,0.4624638714212627,0.26405569037176924,1.0309928597117473,3,2
2025-12-10 22:10:20.341821,0.018575139231348625,1.1499725431181849,-0.016253246827430047,0.1996095571819658,0.06331812738575078,4.021218087201095,-0.03018460125094152,0.1079050448811658,0.46669459730014196,0.25782260255126715,1.0674747237579718,1,2
2025-12-10 22:10:20.612724,0.018330504416480948,1.160608067773686,-0.020621817468541068,0.1935774249518882,0.06248422686000724,3.9789060484694203,-0.029787069676781543,0.11037504481439253,0.46558218272278756,0.25553631587446934,1.048089770405031,1,2
2025-12-10 22:10:20.903243,0.023176882569158452,1.1637202587071036,-0.020454122853067053,0.18289044857789366,0.060812543394392134,4.093137951148153,-0.028408503962593132,0.11446409675258351,0.44731983791818236,0.26501778080035104,1.0444641374840546,1,2
2025-12-10 22:10:21.211706,0.022934332109569126,1.1534397876342224,-0.01605403247669839,0.19061647825467995,0.05998003592520829,4.191638887963284,-0.028667915136961406,0.11047717517717158,0.44683707377839665,0.26199244686456313,1.0543907974339704,1,2
2025-12-10 22:10:21.903734,0.027671226645624273,1.1692384035403107,0.0,0.1890479176921601,0.05991571698801794,4.043113497810455,-0.02843201023773531,0.11005240182160564,0.4110352304613747,0.2700858041296493,1.0366509003484867,0,3
2025-12-10 22:10:22.181201,0.022830098220544753,1.171781504984968,-0.006849029466163425,0.18684038969335456,0.06448637336007812,3.8817586220302367,-0.030820632597735414,0.11046119857449813,0.4311686329918923,0.27147273059530924,1.0549778259662697,0,3
2025-12-10 22:10:22.481310,0.14073243790516968,1.1746493033120193,-0.051964431959054265,0.16662884568468433,0.05889042882023809,4.292753290878567,-0.027111877543854402,0.1005757991538595,0.5049978894447763,0.269286002197696,1.045410076491544,1,3
2025-12-10 22:10:22.703717,0.13239859328020767,1.1801996810407605,-0.052224194271552414,0.16535784182836974,0.06440899243955289,3.9485038739031437,-0.02951802284913832,0.10937810030187345,0.4979852167880189,0.27353236318486707,1.0551506799082233,1,3
2025-12-10 22:10:22.969423,0.13704092707496685,1.182154975695414,-0.05227164729117136,0.16740855507468275,0.06734154458640053,3.805004596934509,-0.030681184279600583,0.10546519398542568,0.49796080179630064,0.26855026721710884,1.0691940431101543,1,3
2025-12-10 22:10:23.229445,0.13678118713626747,1.186009008490856,-0.054440947248663316,0.17555057984960887,0.060429168623346206,4.282572403569066,-0.027220473624331658,0.1059859994109306,0.511526868671535,0.2644753790867318,1.0686419590317127,1,3
2025-12-10 22:10:23.498054,0.13982761150490827,1.1793695832242446,-0.06006044625077347,0.16330926355040445,0.06590592497121496,4.034998924695152,-0.027720205961895446,0.10743988374999111,0.5117404958688141,0.25916977925946716,1.094519187528324,1,3
